Conflict,Size_company,Time,Clr,Returns,Workers,Osn_sred,Zapas,Deb_dolg,Active,Sr_obiaz,Sobs_capital,Renue,Sebestoist_sales,Profit,Profit_pure,Period_dolg_dnu,Period_zapas_dni,Period_deb_dolg_dni,Koef_autonomi,Cfl,Cal,proba,logit,pred,match,distance
1,0,1,1.0622,0.0124,89.0,40611000.0,36393000.0,114939000.0,242565000,183406000,17140000,254477000,221490000.0,4189000.0,3157000.0,217.33,71.7,129,0.0707,0.8638,0.2179,0.012080404491289628,-4.404016637047831,0,3491.0,-0.0008235761485027027
1,1,1,1.0951,0.0284,28.0,1068000.0,12747000.0,205339000.0,343212000,312442000,30770000,537785000,519906000.0,19115000.0,15269000.0,205.88,15.9,124,0.0897,1.0543,0.3971,0.012339294203435394,-4.382550402572024,0,10862.0,-0.00038254508126556175
1,0,0,0.6348,0.0167,50.0,21943000.0,66480000.0,168915000.0,535468000,383460000,151939000,548521000,448378000.0,13416000.0,9137000.0,71.26,53.4,102,0.2837,0.4614,0.013,0.012488780227885427,-4.370357199033914,0,3967.0,-0.0007341155954465606
1,0,1,0.8193,0.003,62.0,171309000.0,19431000.0,190349000.0,391926000,266914000,123125000,429094000,285389000.0,3103000.0,1292000.0,44.51,14.3,173,0.3142,0.7465,0.0321,0.012549361921428307,-4.365456687398852,0,776.0,-0.000877732258651065
1,0,1,1.0105,0.0219,23.0,2453000.0,185091000.0,269244000.0,667313000,657934000,9379000,268757000,234533000.0,7059000.0,5885000.0,640.47,201.9,218,0.0141,0.7292,0.314,0.012579186080001956,-4.363052755468274,0,4735.0,-0.0009722842385286867
1,1,0,1.0318,0.0015,28.0,802000.0,2331000.0,207228000.0,341017000,329728000,11289000,516443000,504181000.0,2295000.0,782000.0,241.36,4.4,175,0.0331,1.0247,0.3963,0.01314782565049387,-4.318263860341232,0,1603.0,-0.0021076894249381084
1,0,0,1.2294,0.0176,96.0,5226000.0,275543000.0,185975000.0,515422000,414980000,100442000,269166000,143616000.0,7169000.0,4748000.0,1199.71,364.7,278,0.1949,0.5655,0.018,0.013151846906773845,-4.317953982735107,0,3095.0,-0.0001927561129866362
1,0,1,1.1725,0.0731,57.0,1812000.0,516593000.0,222609000.0,886610000,748948000,137662000,884094000,545940000.0,80755000.0,64604000.0,520.09,207.3,94,0.1553,0.4828,0.0218,0.013728923932152061,-4.274426398604897,0,3926.0,-0.00014578763303596531
1,0,1,1.1056,0.0457,93.0,9525000.0,262293000.0,223311000.0,594540000,529116000,65424000,415207000,203901000.0,24100000.0,18974000.0,897.18,194.8,174,0.11,0.6099,0.1876,0.014622537979572222,-4.210460742269359,0,27404.0,-0.0008965635628896962
1,0,0,1.3971,0.0239,53.0,3182000.0,127268000.0,233499000.0,530791000,373167000,157624000,834429000,629525000.0,24953000.0,19962000.0,310.97,140.8,100,0.297,1.0561,0.2997,0.014814408254571278,-4.197229803528654,0,310.0,-0.0018264038503961189
1,0,1,0.078,-0.0025,14.0,3973760000.0,2910000.0,23348000.0,4019846000,438219000,112979000,279053000,314279000.0,-615000.0,-699000.0,465.81,1.9,26,0.0281,0.0713,0.0137,0.017725384021650817,-4.0148731812113185,0,3285.0,-0.0023755012069202053
1,0,0,0.1148,0.012,16.0,3971191000.0,10213000.0,38315000.0,4042743000,529546000,111482000,304173000,288762000.0,4706000.0,3660000.0,610.78,7.9,37,0.0276,0.0955,0.0224,0.018542539812769026,-3.9689711294089687,0,1692.0,-0.0038870709439731144
1,0,0,1.0988,0.0103,203.0,287000.0,5384000.0,124398000.0,266422000,242200000,24221000,213512000,204877000.0,3956000.0,2208000.0,439.63,10.8,333,0.0909,1.0766,0.0052,0.019491749852293096,-3.918079768279685,0,4614.0,-0.002556223772583799
1,0,1,1.1463,-0.2068,52.0,31367000.0,94007000.0,138730000.0,415748000,222269000,142802000,508588000,481392000.0,-124153000.0,-105187000.0,96.97,73.7,162,0.3435,0.7234,0.037,0.019918443099865967,-3.895989698063848,0,21873.0,-0.0011884753172730633
1,0,1,1.7264,0.0631,239.0,38342000.0,94457000.0,140692000.0,343460000,176618000,136425000,470152000,182648000.0,37276000.0,29690000.0,302.34,63.9,105,0.3972,1.1916,0.2604,0.020419638523481966,-3.8706271668870738,0,6029.0,-0.0004908057078245598
1,0,0,1.7839,0.0736,239.0,38160000.0,55849000.0,244049000.0,393695000,199123000,164572000,474965000,217307000.0,43811000.0,34939000.0,315.56,57.8,148,0.418,1.5034,0.1397,0.021321248945806285,-3.8264992702678726,0,512.0,-0.0027465216660726988
1,0,1,1.233,0.0432,230.0,326419000.0,184295000.0,34793000.0,622712000,205314000,50042000,90193000,68961000.0,5050000.0,3900000.0,879.67,906.2,116,0.0804,0.3354,0.0358,0.0213286082532177,-3.826146647104755,0,4862.0,-0.0027964868886529715
1,0,1,1.0939,0.0319,217.0,105000.0,7241000.0,265440000.0,275046000,251335000,23698000,216267000,205329000.0,10013000.0,6892000.0,460.93,10.8,457,0.0862,1.0651,0.0083,0.022078854618765312,-3.7908086924263618,0,20.0,-0.0026938926760844417
1,1,1,1.1702,0.0102,19.0,752000.0,17911000.0,690672000.0,859546000,728326000,113861000,853461000,832266000.0,10976000.0,8726000.0,314.34,17.1,261,0.1325,1.1456,0.1759,0.024955345943314382,-3.6653952034707062,0,2951.0,-0.011432600420877126
1,0,0,1.2998,0.0624,269.0,322652000.0,227026000.0,155511000.0,728302000,307126000,37124000,70987000,61427000.0,5541000.0,4433000.0,848.16,1058.0,584,0.051,0.5606,0.0542,0.027359285962506193,-3.570958763571066,0,1165.0,-0.00414902674070472
1,0,0,1.0029,0.0067,39.0,7047000.0,356670000.0,1221314000.0,1604990000,1593264000,11726000,677408000,669254000.0,5525000.0,4567000.0,617.8,148.7,456,0.0073,0.7791,0.0125,0.04921735054145669,-2.961039272346378,0,3382.0,-0.003450929269602554
1,0,1,1.6504,0.001,457.0,126532000.0,30115000.0,157685000.0,354945000,125003000,189355000,666105000,488177000.0,6710000.0,636000.0,53.21,16.0,83,0.5335,1.4095,0.1122,0.06736394940421253,-2.627905040125004,0,2953.0,-0.015819225664960967
1,0,0,2.4201,0.0082,479.0,180306000.0,28074000.0,166434000.0,401769000,84849000,194958000,679595000,485806000.0,10049000.0,5603000.0,48.93,15.6,87,0.4852,2.0893,0.0716,0.07341844007321394,-2.535326940769514,0,5830.0,-0.025512752208087353
1,0,0,1.0068,0.0019,563.0,16277000.0,17113000.0,429455000.0,511800000,492153000,220707000,711704000,675363000.0,3271000.0,1345000.0,51.52,9.6,230,0.4312,0.9721,0.0824,0.1596485890087578,-1.6608450696797554,0,5737.0,-0.37835289334826605
1,0,1,1.0097,0.0018,587.0,13391000.0,20188000.0,466806000.0,541296000,522838000,170791000,698619000,581392000.0,2722000.0,1292000.0,82.68,8.1,244,0.3155,0.9711,0.077,0.18116730158728037,-1.5084588650350388,0,3368.0,-0.022511495855872976
1,0,0,0.7163,0.0698,41.0,51014000.0,325192000.0,2687878000.0,4742466000,4614315000,128151000,454687000,417244000.0,33260000.0,31723000.0,3310.85,335.4,1915,0.027,0.6458,0.0617,0.3227158443104345,-0.7413187155571456,0,4533.0,-0.38091074048795426
1,0,1,0.4948,0.0799,47.0,136956000.0,510407000.0,2082202000.0,5327494000,5257557000,69937000,532272000,515679000.0,44085000.0,42523000.0,2691.89,359.1,1358,0.0131,0.3977,0.0016,0.3447450258223328,-0.6422193452339443,0,701.0,-0.39510251325332757
0,1,1,56.1745,0.19,10.0,63000.0,18745000.0,4360000.0,25173000,447000,24725000,44539000,34735000.0,9145000.0,8462000.0,9.89,127.6,33,0.9822,14.2394,4.4855,0.004786796720920149,-5.337095544165866,0,,
0,1,0,30.0898,0.2703,11.0,232000.0,453000.0,74017000.0,116354000,3854000,112500000,99831000,64232000.0,33726000.0,26981000.0,34.16,4.6,191,0.9669,29.9722,10.767,0.005031882328357663,-5.286916559646044,0,,
0,1,0,7.6278,0.1092,2.0,12501000.0,440000.0,22250000.0,48634000,4737000,43897000,15806000,11189000.0,2211000.0,1726000.0,205.24,33.8,463,0.9026,7.5349,2.8379,0.00506609940594667,-5.280105129824579,0,,
0,1,0,11.1813,0.0046,4.0,18798000.0,463000.0,27241000.0,49147000,2714000,46433000,17142000,16717000.0,332000.0,78000.0,49.17,4.9,571,0.9448,11.0107,0.9735,0.00508286118930722,-5.276785126834029,0,,
0,0,0,5.5198,0.3031,26.0,140000.0,6509000.0,43767000.0,82561000,14932000,67629000,162818000,105481000.0,55664000.0,49349000.0,40.66,10.6,90,0.8191,5.0838,2.1528,0.005124768994251944,-5.268531883605446,0,,
0,1,0,23.6944,0.1878,9.0,22000.0,5665000.0,3691000.0,9414000,396000,9018000,17209000,13631000.0,3398000.0,3231000.0,10.84,115.4,70,0.9579,9.3889,0.0682,0.0051267146825376185,-5.268150336338838,0,,
0,0,0,2.2773,0.4211,30.0,7279000.0,1324000.0,103710000.0,121858000,50141000,71718000,117597000,54233000.0,61924000.0,49519000.0,316.94,2.3,277,0.5885,2.2508,0.1823,0.005148169330819179,-5.263952630432046,0,,
0,1,1,18.0501,0.1734,10.0,1231000.0,5669000.0,509000.0,7711000,359000,7352000,22204000,17808000.0,4095000.0,3850000.0,11.61,66.6,8,0.9534,2.2591,0.8412,0.0051515347208169115,-5.263295755035144,0,,
0,1,1,7.0068,0.3798,1.0,369000.0,65000.0,888000.0,6577000,886000,5691000,14942000,8874000.0,6047000.0,5675000.0,7.61,0.9,11,0.8653,6.9334,5.9312,0.00518384803546702,-5.257010303716938,0,,
0,1,0,3.1882,0.1359,6.0,4050000.0,27000.0,137000.0,11547000,728000,10819000,15906000,456000.0,2162000.0,2162000.0,540.3,0.8,6,0.937,3.1511,2.9629,0.005215756804383564,-5.250841674024839,0,,
0,1,0,6.2749,0.1188,1.0,1288000.0,2508000.0,12054000.0,15940000,2335000,13605000,100112000,84717000.0,14765000.0,11889000.0,8.58,4.6,22,0.8535,5.2009,0.0385,0.005221667555562453,-5.249703124908012,0,,
0,1,0,8.3172,-0.1176,2.0,28000.0,5890000.0,13523000.0,19848000,2383000,17455000,20440000,8891000.0,-2159000.0,-2404000.0,99.66,105.3,266,0.8794,5.8452,0.1704,0.005228220848329454,-5.248442304924993,0,,
0,1,1,5.7691,0.2525,7.0,2176000.0,1538000.0,18314000.0,23787000,3746000,20039000,25812000,17420000.0,8203000.0,6518000.0,112.2,14.5,253,0.8424,5.3585,0.4696,0.005250179292583298,-5.244229042079536,0,,
0,1,1,12.0807,0.0499,4.0,30000.0,5943000.0,4122000.0,11290000,929000,10361000,13914000,5546000.0,852000.0,694000.0,43.57,165.5,108,0.9177,5.6835,1.2465,0.00525158672609745,-5.243959589722844,0,,
0,1,1,13.1688,0.1998,4.0,177000.0,62000.0,926000.0,2205000,154000,2047000,7859000,6171000.0,1588000.0,1570000.0,10.32,3.9,24,0.9283,12.7662,6.7532,0.005262318085575955,-5.241907435784098,0,,
0,1,1,21.0407,0.0742,9.0,485000.0,12950000.0,5061000.0,25313000,1180000,24133000,58465000,44667000.0,5021000.0,4341000.0,8.83,72.0,35,0.9534,10.0661,5.7771,0.00530644421208515,-5.233512734552725,0,,
0,1,0,3.5066,0.2808,4.0,803000.0,204000.0,3295000.0,5847000,1437000,4410000,13970000,10005000.0,4374000.0,3923000.0,53.03,6.4,64,0.7542,3.3646,1.0717,0.005320656847332695,-5.230823653754964,0,,
0,1,1,7.8222,0.2358,9.0,190000.0,1822000.0,835000.0,4062000,495000,3568000,20949000,15290000.0,5446000.0,4939000.0,16.44,32.9,29,0.8784,4.1414,2.4545,0.005334782439104478,-5.228158111780696,0,,
0,1,1,6.6276,0.1662,5.0,41000.0,669000.0,762000.0,4223000,631000,3592000,21554000,17359000.0,3884000.0,3582000.0,6.93,6.0,22,0.8506,5.5674,4.3597,0.005337594111137877,-5.227628378559967,0,,
0,1,0,2.6167,0.4184,3.0,717000.0,2798000.0,6796000.0,15075000,5487000,9588000,20958000,10389000.0,9447000.0,8768000.0,105.94,31.8,60,0.636,2.1068,0.8682,0.005383408957686117,-5.219035518492598,0,,
0,1,1,24.7047,0.1562,11.0,94000.0,26000.0,8739000.0,49454000,1998000,47161000,35931000,20230000.0,7036000.0,5612000.0,24.11,0.4,46,0.9536,24.6917,0.2643,0.005410617028595189,-5.213966831852272,0,,
0,1,1,70.7482,0.3469,8.0,3595000.0,823000.0,7225000.0,23264000,278000,21430000,29227000,18514000.0,10531000.0,10139000.0,8.72,5.8,61,0.9212,67.7914,40.9532,0.005421059652257729,-5.212028167925627,0,,
0,1,1,3.0899,0.333,3.0,120000.0,699000.0,3449000.0,4758000,1501000,3257000,9747000,5874000.0,3679000.0,3246000.0,46.63,13.1,65,0.6845,2.6243,0.3264,0.005429669594081524,-5.210432531296874,0,,
0,1,1,7.4472,0.1011,12.0,752000.0,853000.0,6296000.0,8013000,975000,7038000,14902000,8049000.0,1679000.0,1507000.0,40.2,12.2,161,0.8783,6.5723,0.1149,0.0054581563297071,-5.205171108310008,0,,
0,1,0,2.9906,0.2072,7.0,6191000.0,196000.0,33504000.0,43412000,12446000,30225000,55375000,35737000.0,12549000.0,11471000.0,215.87,0.8,243,0.6962,2.9749,0.2829,0.005477807738026739,-5.20155743992538,0,,
0,1,0,6.7849,0.002,13.0,11000.0,1613000.0,6014000.0,7644000,1125000,6519000,13216000,13008000.0,46000.0,26000.0,26.11,44.9,175,0.8528,5.3511,0.0053,0.005485534738147783,-5.200140063471447,0,,
0,1,0,8.6926,0.1316,16.0,7917000.0,1278000.0,2074000.0,16175000,950000,15225000,35134000,29559000.0,4975000.0,4625000.0,9.08,9.2,20,0.9413,7.3474,5.1642,0.005487090053666901,-5.199855009424911,0,,
0,1,0,3.3025,0.0236,5.0,48000.0,4003000.0,9778000.0,13870000,4185000,9684000,20163000,16418000.0,714000.0,475000.0,60.13,66.0,151,0.6982,2.346,0.0096,0.005506373315660664,-5.196327483679472,0,,
0,0,1,3.681,0.0136,10.0,174000.0,7616000.0,189000.0,8564000,2279000,6285000,51777000,48984000.0,834000.0,702000.0,10.99,50.5,13,0.7339,0.3392,0.2563,0.00553045062014273,-5.191940180122651,0,,
0,0,0,0.9718,0.1517,1.0,393000.0,18000.0,2257000.0,3355000,3047000,308000,22756000,14538000.0,5232000.0,3452000.0,489.65,0.3,488,0.0918,0.9659,0.2251,0.0055307229132578115,-5.191890672277925,0,,
0,0,0,1.4989,0.1772,1.0,77000.0,1028000.0,28766000.0,36901000,24568000,12332000,69538000,54514000.0,15405000.0,12321000.0,108.74,3.5,107,0.3342,1.457,0.2855,0.005539316709349346,-5.190329407875469,0,,
0,1,1,134.9494,0.3306,14.0,1487000.0,3123000.0,17348000.0,36169000,257000,35912000,38235000,25239000.0,13136000.0,12640000.0,3.47,37.4,131,0.9929,122.7977,55.2957,0.00556169447077841,-5.186275237939109,0,,
0,1,0,2.7469,0.0023,4.0,111000.0,959000.0,1652000.0,3443000,1213000,2229000,22251000,22143000.0,65000.0,52000.0,29.3,11.1,37,0.6474,1.9563,0.1204,0.0055644699513473185,-5.185773536342236,0,,
0,1,0,5.9155,0.0008,14.0,42000.0,707000.0,19987000.0,20835000,3515000,17320000,23616000,22998000.0,22000.0,18000.0,98.7,43.3,336,0.8313,5.7144,0.0282,0.005568037631744344,-5.185129000461395,0,,
0,1,1,5.7346,0.1208,8.0,1754000.0,289000.0,47530000.0,60303000,10210000,48593000,46137000,41875000.0,6034000.0,5574000.0,32.36,13.0,246,0.8058,5.7063,1.051,0.005601804300689052,-5.179048983334623,0,,
0,1,1,4.089,0.0022,2.0,694000.0,40000.0,16197000.0,21768000,5091000,16676000,54496000,54382000.0,168000.0,121000.0,21.71,0.7,92,0.7661,4.0811,0.8996,0.005606744264556494,-5.178162551857951,0,,
0,1,0,2.0273,0.0386,5.0,22938000.0,180000.0,5734000.0,53865000,14785000,39077000,64112000,27127000.0,3142000.0,2474000.0,141.87,1.1,30,0.7255,2.0151,1.6246,0.005609606342982181,-5.177649333227262,0,,
0,1,1,3.1578,0.1642,15.0,69000.0,14745000.0,11055000.0,31193000,9856000,21338000,110642000,84230000.0,23158000.0,18172000.0,59.72,48.0,45,0.6841,1.6617,0.5401,0.005609734149876222,-5.177626421382627,0,,
0,1,0,4.0845,0.1595,15.0,381000.0,2519000.0,7242000.0,13386000,3184000,9937000,21219000,17037000.0,4041000.0,3384000.0,68.95,44.3,129,0.7423,3.2933,1.0188,0.00562568868557889,-5.174770332922483,0,,
0,1,0,6.6274,0.0846,17.0,17005000.0,245000.0,2888000.0,73026000,8453000,64573000,71185000,52144000.0,7606000.0,6024000.0,61.72,1.2,15,0.8842,6.5984,6.2451,0.005633911599402786,-5.173301458266932,0,,
0,1,0,17.4004,0.26,12.0,646000.0,27152000.0,3515000.0,32805000,1848000,18957000,31830000,22187000.0,9199000.0,8275000.0,39.28,319.2,26,0.5779,2.7078,0.8057,0.005641254549559203,-5.171991573820391,0,,
0,1,0,2.1846,0.0759,5.0,66000.0,937000.0,1657000.0,3451000,1549000,1902000,13477000,12095000.0,1177000.0,1023000.0,25.59,12.7,41,0.5511,1.5797,0.51,0.005642637557624411,-5.171745053348749,0,,
0,1,0,14.8441,-0.2806,24.0,1102000.0,6000.0,25452000.0,26618000,1719000,24900000,19199000,24532000.0,-4812000.0,-5388000.0,31.01,0.2,542,0.9355,14.8406,0.0343,0.0056666979888180605,-5.167465881534672,0,,
0,1,0,1.5341,0.2585,14.0,5226000.0,11000.0,830000.0,6247000,631000,4081000,25266000,17933000.0,6885000.0,6532000.0,14.61,0.1,12,0.6533,1.5166,0.2013,0.0057007313639858975,-5.16144376034834,0,,
0,1,1,0.4829,0.077,11.0,11210000.0,76000.0,933000.0,13152000,4024000,9129000,15733000,14148000.0,1516000.0,1212000.0,105.44,1.5,42,0.6941,0.464,0.2321,0.005701499473624487,-5.1613082581222836,0,,
0,1,0,5.2566,0.154,18.0,3687000.0,4297000.0,5837000.0,15446000,2237000,13209000,99767000,83115000.0,15368000.0,15368000.0,28.8,11.5,32,0.8552,3.3357,0.7264,0.005709899963720238,-5.159827511193576,0,,
0,1,0,1.7162,0.048,2.0,70000.0,978000.0,182000.0,1593000,888000,705000,13390000,12489000.0,804000.0,643000.0,24.67,31.3,6,0.4426,0.6149,0.4099,0.005714601616546404,-5.15899970012911,0,,
0,1,0,13.1069,0.0847,9.0,2495000.0,1555000.0,33479000.0,37935000,2704000,25585000,47913000,43187000.0,4491000.0,4058000.0,48.1,9.5,230,0.6744,12.5318,0.1505,0.005715291115673612,-5.158878358268128,0,,
0,1,1,2.6712,0.0733,8.0,101000.0,2350000.0,11576000.0,14133000,5253000,8880000,31563000,27913000.0,2970000.0,2312000.0,46.69,28.2,124,0.6283,2.2239,0.0021,0.005724953852590118,-5.15717938604128,0,,
0,1,0,1.9179,0.1419,3.0,117000.0,15993000.0,41874000.0,90901000,47287000,43614000,88707000,64393000.0,15737000.0,12590000.0,310.45,60.3,224,0.4798,1.5797,0.6891,0.00575279750660849,-5.152299611014738,0,,
0,1,0,1.0109,-0.0314,2.0,1162000.0,61000.0,1477000.0,2829000,1649000,1180000,12524000,12761000.0,-266000.0,-393000.0,41.29,17.7,43,0.4171,0.9739,0.0782,0.005764039803649913,-5.150335979314909,0,,
0,1,1,1.6071,0.0334,1.0,60000.0,441000.0,2708000.0,3631000,2222000,1409000,14913000,12284000.0,608000.0,498000.0,52.12,9.9,54,0.388,1.4086,0.0374,0.005823010294952759,-5.1400978880251715,0,,
0,1,0,4.9743,0.0898,23.0,17952000.0,298000.0,4420000.0,29194000,2260000,24309000,58853000,44514000.0,6700000.0,5287000.0,18.63,1.5,28,0.8327,4.8425,2.6004,0.00582576850061871,-5.139621552308576,0,,
0,1,0,1.4595,0.0213,2.0,576000.0,218000.0,3452000.0,4287000,2542000,1470000,28520000,27759000.0,761000.0,608000.0,110.75,3.8,135,0.3429,1.3737,0.0157,0.005852521685856293,-5.135012938399807,0,,
0,0,0,1.9894,0.0227,4.0,1192000.0,1733000.0,22141000.0,29181000,14069000,15112000,120215000,96577000.0,3633000.0,2734000.0,47.75,7.7,63,0.5179,1.8662,0.2909,0.0058575279384499605,-5.134152867362524,0,,
0,1,1,4.1996,0.0693,12.0,6783000.0,6444000.0,111000.0,15178000,1999000,9080000,32399000,26149000.0,2616000.0,2245000.0,16.65,50.9,2,0.5982,0.976,0.9205,0.005861484838166829,-5.133473591372562,0,,
0,1,0,2.413,0.009,11.0,851000.0,10400000.0,1613000.0,19115000,7569000,11546000,30064000,22948000.0,360000.0,271000.0,73.49,104.5,29,0.604,1.039,0.7515,0.005870411725989884,-5.131942796562032,0,,
0,1,0,1.6622,0.0648,6.0,272000.0,2625000.0,6725000.0,11901000,6996000,4905000,18818000,6719000.0,1386000.0,1219000.0,321.57,52.5,80,0.4122,1.287,0.322,0.005880136965665073,-5.130277730820556,0,,
0,0,0,2.763,0.1462,41.0,11903000.0,780000.0,5715000.0,37462000,8975000,28175000,101251000,4708000.0,18554000.0,14803000.0,1590.52,1.5,32,0.7521,2.6761,1.9695,0.00589023735338081,-5.128551331218658,0,,
0,1,1,1.4744,0.0717,2.0,27000.0,3659000.0,1007000.0,4804000,3240000,1564000,10188000,9118000.0,939000.0,730000.0,64.81,92.1,36,0.3256,0.3451,0.0343,0.005942009157836492,-5.11974822759868,0,,
0,1,0,2.3676,0.0209,5.0,1698000.0,323000.0,12596000.0,14793000,5531000,7478000,73167000,71032000.0,2051000.0,1529000.0,27.15,2.1,47,0.5055,2.3092,0.0318,0.005966172581995593,-5.115665624422064,0,,
0,1,1,1.0477,0.0196,3.0,531000.0,1041000.0,25626000.0,37505000,35290000,2191000,18046000,279000.0,468000.0,354000.0,37727.13,56.5,417,0.0584,1.0181,0.002,0.005968455775906338,-5.115280710842007,0,,
0,0,1,1.981,0.0599,8.0,105000.0,13113000.0,3060000.0,17265000,8637000,5208000,40664000,36929000.0,2871000.0,2436000.0,76.13,104.3,29,0.3017,0.4628,0.1085,0.00599088855988841,-5.111506631378337,0,,
0,1,0,1.2835,0.019,5.0,262000.0,1558000.0,500000.0,2589000,1813000,776000,10777000,11958000.0,268000.0,205000.0,83.53,48.4,15,0.2997,0.4242,0.1484,0.005991306492709899,-5.111436451951698,0,,
0,1,0,1.0516,0.0659,1.0,1175000.0,1200000.0,5671000.0,10728000,9083000,1644000,11024000,7046000.0,925000.0,727000.0,278.52,22.2,171,0.1532,0.9196,0.2907,0.005998058005403123,-5.110303409300724,0,,
0,1,0,2.1981,0.0184,14.0,51000.0,349000.0,12024000.0,36083000,16392000,19691000,41617000,40171000.0,1001000.0,765000.0,152.47,1.5,174,0.5457,2.1769,1.4433,0.006010304600965456,-5.108251410181272,0,,
0,1,0,1.0673,0.0081,9.0,139000.0,87000.0,22971000.0,23632000,22012000,1620000,12294000,13305000.0,124000.0,99000.0,697.01,2.6,728,0.0686,1.0634,0.0198,0.006152753038229751,-5.0846838896122115,0,,
0,1,0,1.3745,0.0146,6.0,48000.0,14172000.0,10250000.0,25061000,18189000,6872000,34359000,26529000.0,665000.0,501000.0,187.89,128.4,81,0.2742,0.5954,0.0316,0.006226147176926397,-5.07275195769899,0,,
0,1,0,2.0128,-0.0035,17.0,585000.0,4381000.0,1490000.0,16184000,7750000,8434000,47650000,47574000.0,-157000.0,-166000.0,59.66,43.3,13,0.5211,1.4475,1.2552,0.006226168212047394,-5.072748558024495,0,,
0,1,1,1.8587,0.0409,7.0,1407000.0,2133000.0,10320000.0,14440000,7012000,5819000,91771000,86999000.0,4684000.0,3756000.0,25.04,4.8,34,0.403,1.5545,0.0827,0.006227673589783473,-5.072505290064024,0,,
0,0,1,0.9842,0.0372,7.0,1975000.0,3139000.0,3208000.0,14592000,12807000,1513000,40408000,32273000.0,1896000.0,1503000.0,72.35,14.2,14,0.1037,0.739,0.4604,0.006227774623827736,-5.072488965127692,0,,
0,1,0,0.9551,0.009,1.0,881000.0,4670000.0,2465000.0,8026000,7480000,546000,12805000,12630000.0,144000.0,115000.0,192.86,110.6,58,0.068,0.3307,0.0012,0.0062428758751927205,-5.070051881228786,0,,
0,0,0,1.8097,0.0781,31.0,257000.0,26709000.0,14771000.0,77824000,24976000,41859000,125149000,75822000.0,12895000.0,9768000.0,112.96,72.1,62,0.5379,0.7404,0.1384,0.0062478202404398445,-5.069255218047637,0,,
0,0,0,0.6921,0.0165,4.0,27892000.0,1605000.0,6214000.0,38781000,15734000,619000,35307000,34568000.0,707000.0,584000.0,83.64,8.7,32,0.016,0.5901,0.1951,0.006248974167819826,-5.069069381123801,0,,
0,0,0,2.4275,-0.0135,27.0,105000.0,21500000.0,6473000.0,37612000,14796000,22804000,103200000,61751000.0,50000.0,-1392000.0,95.34,75.3,31,0.6063,0.9745,0.4592,0.006256947593627204,-5.067786213312699,0,,
0,1,0,1.0448,0.0135,2.0,13000.0,3486000.0,4349000.0,8011000,7655000,356000,18542000,18308000.0,313000.0,251000.0,151.03,46.1,105,0.0444,0.5894,0.0213,0.006258032777631459,-5.067611699687896,0,,
0,1,0,1.2319,0.074,6.0,308000.0,4169000.0,15467000.0,20221000,16165000,4056000,42605000,42323000.0,3193000.0,3151000.0,100.06,43.8,165,0.2006,0.974,0.0171,0.006259814663296136,-5.06732521135752,0,,
0,1,0,52.2034,0.087,42.0,26223000.0,10376000.0,4030000.0,116326000,1726000,114600000,60803000,53198000.0,6696000.0,5290000.0,13.79,56.3,21,0.9852,46.1918,4.8158,0.006268392386573977,-5.06594723364158,0,,
0,1,0,1.3967,0.1067,10.0,9525000.0,1558000.0,43073000.0,71755000,44555000,26667000,81922000,54998000.0,9587000.0,8737000.0,295.74,4.9,194,0.3716,1.3617,0.395,0.006285033161058102,-5.063279293600976,0,,
0,1,0,1.3226,0.009,5.0,112000.0,1579000.0,8914000.0,10640000,7960000,2672000,65333000,64476000.0,734000.0,586000.0,46.93,7.4,41,0.2511,1.1242,0.0044,0.006298767639301466,-5.061082588956827,0,,
0,1,1,1.284,0.0158,2.0,2617000.0,120000.0,6372000.0,12572000,7754000,1678000,35504000,34810000.0,702000.0,562000.0,61.1,2.2,46,0.1335,1.2685,0.4467,0.00629877561103837,-5.0610813153327285,0,,
0,1,0,2.1467,0.0046,28.0,117000.0,1488000.0,1402000.0,3234000,1452000,1782000,27077000,26244000.0,679000.0,125000.0,21.4,22.2,16,0.551,1.1219,0.1563,0.006318337772371011,-5.057960733169666,0,,
0,0,1,1.2059,0.1431,25.0,29770000.0,70000.0,25770000.0,86499000,40162000,46333000,263133000,192267000.0,41855000.0,37662000.0,83.39,0.2,33,0.5356,1.2042,0.5607,0.00632150373596158,-5.057456597172241,0,,
0,1,0,0.9007,0.0109,2.0,1472000.0,3751000.0,1313000.0,9584000,9006000,578000,42890000,42279000.0,595000.0,468000.0,51.66,16.0,17,0.0603,0.4842,0.3384,0.006358119407717217,-5.051644217629023,0,,
0,0,0,1.0653,0.0043,4.0,353000.0,14494000.0,15670000.0,37066000,34462000,2604000,68427000,64269000.0,444000.0,296000.0,206.21,50.2,104,0.0703,0.6447,0.1132,0.0063653416924036475,-5.050501678534823,0,,
0,1,1,1.0963,0.0193,1.0,19000.0,8764000.0,412000.0,10937000,9959000,978000,24829000,24092000.0,599000.0,479000.0,151.53,138.3,6,0.0894,0.2163,0.1749,0.006365970629008594,-5.050402244033111,0,,
0,1,0,0.9492,0.0042,1.0,830000.0,8311000.0,4020000.0,13378000,13220000,158000,15530000,15372000.0,83000.0,66000.0,132.42,159.4,93,0.0118,0.3205,0.0164,0.006372818133712072,-5.049320288828772,0,,
